ID do canal,URL do canal,Título do canal
UCijDos-LUTh9RQvSCMQqN6Q,http://www.youtube.com/channel/UCijDos-LUTh9RQvSCMQqN6Q,EWTN
UCilFyTpjZYkQMtOdmcvUnrA,http://www.youtube.com/channel/UCilFyTpjZYkQMtOdmcvUnrA,Wisdom Land
UCing0z50kD3DA51TkLNo_Jw,http://www.youtube.com/channel/UCing0z50kD3DA51TkLNo_Jw,The Sauce and Gravy Channel
UCiq1FIgtEK7LRAOB1JXTPig,http://www.youtube.com/channel/UCiq1FIgtEK7LRAOB1JXTPig,Silicon Valley Girl
UCiuihFCo8gfLInRK55F914g,http://www.youtube.com/channel/UCiuihFCo8gfLInRK55F914g,Ricardo Amorim
UCiyVfd7aZk8h69H9VyJ70yg,http://www.youtube.com/channel/UCiyVfd7aZk8h69H9VyJ70yg,Web Prodigies
UCj1NluENvVHth1V74dohlcw,http://www.youtube.com/channel/UCj1NluENvVHth1V74dohlcw,IRIM LAB KOREATECH
UCj1VqrHhDte54oLgPG4xpuQ,http://www.youtube.com/channel/UCj1VqrHhDte54oLgPG4xpuQ,Stuff Made Here
UCj75B_51OXb9qH15wiHs-Hw,http://www.youtube.com/channel/UCj75B_51OXb9qH15wiHs-Hw,DeveloperDeck101
UCj7NrzZWW3w3lHTk5v-GuXw,http://www.youtube.com/channel/UCj7NrzZWW3w3lHTk5v-GuXw,MG
UCj9JkP4geSYhtpj5EqkkSjA,http://www.youtube.com/channel/UCj9JkP4geSYhtpj5EqkkSjA,eVTOL innovation 
UCjCPA4n3dkHOnAFN7koLOlA,http://www.youtube.com/channel/UCjCPA4n3dkHOnAFN7koLOlA,THAT IS IMPOSSIBLE
UCjIrqdXaUzYEEAIib8bsBrw,http://www.youtube.com/channel/UCjIrqdXaUzYEEAIib8bsBrw,ReelinInTheYears66
UCjJNosRm3dZYv87qG8icuzg,http://www.youtube.com/channel/UCjJNosRm3dZYv87qG8icuzg,Do Zero ao Topo
UCjNrOMGm7_ODMMBS-71xBcA,http://www.youtube.com/channel/UCjNrOMGm7_ODMMBS-71xBcA,Cody Schneider
UCjWhpxUc0R1yQTK360nZNqw,http://www.youtube.com/channel/UCjWhpxUc0R1yQTK360nZNqw,Sajid
UCjYnv1BvEP-lJFpe3k53K-Q,http://www.youtube.com/channel/UCjYnv1BvEP-lJFpe3k53K-Q,ThePeterson
UCjc1vfduI7BhVMXBLJLDjmA,http://www.youtube.com/channel/UCjc1vfduI7BhVMXBLJLDjmA,Brock Mesarich | AI for Non Techies
UCjhAoAREMBnuetHhC9VWhOA,http://www.youtube.com/channel/UCjhAoAREMBnuetHhC9VWhOA,Amanda Sá
UCjlQ_TVPXJFILEC7eANNGzg,http://www.youtube.com/channel/UCjlQ_TVPXJFILEC7eANNGzg,Sky & Ocean
UCjt5Mt-yVu_R8LfuiLcd5KA,http://www.youtube.com/channel/UCjt5Mt-yVu_R8LfuiLcd5KA,Podcast Café com Ferri
UCjtSqSQWHHap4c2ryFhPl0g,http://www.youtube.com/channel/UCjtSqSQWHHap4c2ryFhPl0g,TheCrewChef
UCjuZcVkd2Aac246DJrjt8Nw,http://www.youtube.com/channel/UCjuZcVkd2Aac246DJrjt8Nw,Stern DuTube
UCk1Y_CpSZddVS4PzeHND57Q,http://www.youtube.com/channel/UCk1Y_CpSZddVS4PzeHND57Q,Simon Stone at Unique Property Company
UCk2U-Oqn7RXf-ydPqfSxG5g,http://www.youtube.com/channel/UCk2U-Oqn7RXf-ydPqfSxG5g,Mel Robbins
UCk4NFRzajsVaTKcxQAGGLBQ,http://www.youtube.com/channel/UCk4NFRzajsVaTKcxQAGGLBQ,Padre Lúcio Cesquin
UCk8n46m74K5XWfdeBzOXDfA,http://www.youtube.com/channel/UCk8n46m74K5XWfdeBzOXDfA,Harvard Business School
UCkCnraWwlnBw1_i7C9-3p0w,http://www.youtube.com/channel/UCkCnraWwlnBw1_i7C9-3p0w,Dive Club 🤿
UCkDwexrF43p_1QurfKFBCBA,http://www.youtube.com/channel/UCkDwexrF43p_1QurfKFBCBA,Sailing Doodles
UCkExLY1E6CE-GPsMCdSjmxQ,http://www.youtube.com/channel/UCkExLY1E6CE-GPsMCdSjmxQ,Sailing Yacht Florence
UCkGjYeqaTp5OnNG_ic7kYMw,http://www.youtube.com/channel/UCkGjYeqaTp5OnNG_ic7kYMw,Radio N2P
UCkJ8uPxz6UvoI6ihgQJZnww,http://www.youtube.com/channel/UCkJ8uPxz6UvoI6ihgQJZnww,DW Brasil
UCkVfrGwV-iG9bSsgCbrNPxQ,http://www.youtube.com/channel/UCkVfrGwV-iG9bSsgCbrNPxQ,Better Stack
UCkWVA1_vkY9GLyuLAre97AQ,http://www.youtube.com/channel/UCkWVA1_vkY9GLyuLAre97AQ,The Hustle 
UCkfYQjRp6C8ubqq1s15E3zg,http://www.youtube.com/channel/UCkfYQjRp6C8ubqq1s15E3zg,Jesús Copado
UCkfdb6tUwVoGXPPzY7H6hUg,http://www.youtube.com/channel/UCkfdb6tUwVoGXPPzY7H6hUg,Punit Chawla
UCkg6t4tSH20BxWT-2uLvXLA,http://www.youtube.com/channel/UCkg6t4tSH20BxWT-2uLvXLA,AI in practice
UCkhseWbNPvycYzOHIxPrTCA,http://www.youtube.com/channel/UCkhseWbNPvycYzOHIxPrTCA,Tim Lee
UCkkhmBWfS7pILYIk0izkc3A,http://www.youtube.com/channel/UCkkhmBWfS7pILYIk0izkc3A,This Week in Startups
UCkoujZQZatbqy4KGcgjpVxQ,http://www.youtube.com/channel/UCkoujZQZatbqy4KGcgjpVxQ,Shawn Ryan Show
UCkr-unKyg_SiEzUwUY_uluQ,http://www.youtube.com/channel/UCkr-unKyg_SiEzUwUY_uluQ,Mayk Brito
UCl-Zrl0QhF66lu1aGXaTbfw,http://www.youtube.com/channel/UCl-Zrl0QhF66lu1aGXaTbfw,Neil Patel
UCl1jK_S_4zYhcibS0MgaESw,http://www.youtube.com/channel/UCl1jK_S_4zYhcibS0MgaESw,Square of Dai
UCl4nymDEbh_4HcuTCEqlUWw,http://www.youtube.com/channel/UCl4nymDEbh_4HcuTCEqlUWw,Mile Zero Kitchen
UCl5-BV9aRaeDVohpE4sqJiQ,http://www.youtube.com/channel/UCl5-BV9aRaeDVohpE4sqJiQ,CodeBeauty
UClAj4WDysGpN7qJEYjhSg5A,http://www.youtube.com/channel/UClAj4WDysGpN7qJEYjhSg5A,Night Trader - Trading Simplified 
UClWTCPVi-AU9TeCN6FkGARg,http://www.youtube.com/channel/UClWTCPVi-AU9TeCN6FkGARg,EO
UClZHbCi-yHMsUit08ba98kw,http://www.youtube.com/channel/UClZHbCi-yHMsUit08ba98kw,masensouza
UClb90NQQcskPUGDIXsQEz5Q,http://www.youtube.com/channel/UClb90NQQcskPUGDIXsQEz5Q,developedbyed
UClbkUyArIMhxk-o_4yM_qPw,http://www.youtube.com/channel/UClbkUyArIMhxk-o_4yM_qPw,Contabilize Digital
UClw8Huc_XZcz46GJh5Z0wuA,http://www.youtube.com/channel/UClw8Huc_XZcz46GJh5Z0wuA,Brendan Kavanagh
UCm3zuhZjHOnZCLSM2KP1kDQ,http://www.youtube.com/channel/UCm3zuhZjHOnZCLSM2KP1kDQ,Irmãos Katoosh
UCm63tB8wsKOVvxoU4iMpS2A,http://www.youtube.com/channel/UCm63tB8wsKOVvxoU4iMpS2A,Dev Aprender | Jhonatan de Souza
UCmHm0w-JJfC2Ll1Of_WObAQ,http://www.youtube.com/channel/UCmHm0w-JJfC2Ll1Of_WObAQ,Cooper Academy
UCmM96bZy2vyuS5InNQIc7_g,http://www.youtube.com/channel/UCmM96bZy2vyuS5InNQIc7_g,Como eu Faço?!
UCmOCpBKeoBPp-HwarhIBA2g,http://www.youtube.com/channel/UCmOCpBKeoBPp-HwarhIBA2g,Best Documentary
UCmQynT5NWU3Vsa9t0OGUhcA,http://www.youtube.com/channel/UCmQynT5NWU3Vsa9t0OGUhcA,FilmIsNow Epic Movie Zone
UCmRrGSdwDZduXjIXOYMlaug,http://www.youtube.com/channel/UCmRrGSdwDZduXjIXOYMlaug,alisa
UCmUaVfsv0Pgpv5Q9KcHZj-Q,http://www.youtube.com/channel/UCmUaVfsv0Pgpv5Q9KcHZj-Q,Felipe Batista
UCmXmlB4-HJytD7wek0Uo97A,http://www.youtube.com/channel/UCmXmlB4-HJytD7wek0Uo97A,JavaScript Mastery
UCmYjNyiFjc2nUkiOQpMebeA,http://www.youtube.com/channel/UCmYjNyiFjc2nUkiOQpMebeA,IdeaFin
UCmYuiV9wAR3i8p19Ygc7izg,http://www.youtube.com/channel/UCmYuiV9wAR3i8p19Ygc7izg,Folha de S.Paulo
UCm_WkN0wg49-eG4SymAQ_4g,http://www.youtube.com/channel/UCm_WkN0wg49-eG4SymAQ_4g,Harvard Innovation Labs
UCm_nEAH7DCfjmXUbNkN6JFw,http://www.youtube.com/channel/UCm_nEAH7DCfjmXUbNkN6JFw,Ir Kelly Patricia OFICIAL / Instituto Hesed
UCmpdQ-leGj63myeOcT36zAg,http://www.youtube.com/channel/UCmpdQ-leGj63myeOcT36zAg,TBBM [TheBlueBallMusic]
UCmu7bw5BYIeR0VDw0hJKblw,http://www.youtube.com/channel/UCmu7bw5BYIeR0VDw0hJKblw,Josh Hall
UCmvhCWvHk3-SJqljh5cCm8A,http://www.youtube.com/channel/UCmvhCWvHk3-SJqljh5cCm8A,illacertus
UCmx-Qt1Af2SqsPoSfGpu94A,http://www.youtube.com/channel/UCmx-Qt1Af2SqsPoSfGpu94A,EvenOut
UCn2YKsCiDpL3UjxIm4-RCoQ,http://www.youtube.com/channel/UCn2YKsCiDpL3UjxIm4-RCoQ,Everything Electric TECH
UCn4dfcINwD3_z41IDFPsFcA,http://www.youtube.com/channel/UCn4dfcINwD3_z41IDFPsFcA,Chris Koerner on The Koerner Office Podcast
UCn5jeSJDnOTomAPsAeYn0Nw,http://www.youtube.com/channel/UCn5jeSJDnOTomAPsAeYn0Nw,sodebovoile
UCn7j9MQ1T_VBBMIEnhdbrGQ,http://www.youtube.com/channel/UCn7j9MQ1T_VBBMIEnhdbrGQ,Padre Duarte Lara
UCn8zNIfYAQNdrFRrr8oibKw,http://www.youtube.com/channel/UCn8zNIfYAQNdrFRrr8oibKw,VICE
UCnBNoed6NaPlpL8blj1yy8Q,http://www.youtube.com/channel/UCnBNoed6NaPlpL8blj1yy8Q,Clube do Valor
UCnBwxEixRX2d3gEFATELxQg,http://www.youtube.com/channel/UCnBwxEixRX2d3gEFATELxQg,Amanda e Marcelo Família Virtuosa
UCnDBvLmmXg28XvBhawesv5Q,http://www.youtube.com/channel/UCnDBvLmmXg28XvBhawesv5Q,Gazzos Steaks
UCnDKfxBNIcsI4p_as8F7CxA,http://www.youtube.com/channel/UCnDKfxBNIcsI4p_as8F7CxA,Diego Costa
UCnFhQlaQIqs6vw_mmG0bRww,http://www.youtube.com/channel/UCnFhQlaQIqs6vw_mmG0bRww,Cecilia Blomdahl
UCnGr57qOC54tf5CRBvZjA5A,http://www.youtube.com/channel/UCnGr57qOC54tf5CRBvZjA5A,The Billionaire Brasil
UCnJ3QXRI-whcqJBrW-z_htw,http://www.youtube.com/channel/UCnJ3QXRI-whcqJBrW-z_htw,Wind Hippie Sailing
UCnJTIgXUdcJtJtlB_DBL24A,http://www.youtube.com/channel/UCnJTIgXUdcJtJtlB_DBL24A,Felipim Soares
UCnQRyzbUf63PV-q4DzWzTdg,http://www.youtube.com/channel/UCnQRyzbUf63PV-q4DzWzTdg,Argonalyst
UCnkQsx9IZwmyndqBcQKMvcA,http://www.youtube.com/channel/UCnkQsx9IZwmyndqBcQKMvcA,Angry Zeppelin
UCnn7eNKVlT2VHY3Vcq_Ohcg,http://www.youtube.com/channel/UCnn7eNKVlT2VHY3Vcq_Ohcg,Curious? History
UCnnxJMmo7WGU8i1WMTnwUXw,http://www.youtube.com/channel/UCnnxJMmo7WGU8i1WMTnwUXw,Privileged Few
UCntXeFBe7WME5MEw4LE-tCg,http://www.youtube.com/channel/UCntXeFBe7WME5MEw4LE-tCg,Stormer
UCnumlDxwKZNacegbY2pJDKA,http://www.youtube.com/channel/UCnumlDxwKZNacegbY2pJDKA,Vamos Automatizar
UCnwxBsijr0eaDd18MJIAt4Q,http://www.youtube.com/channel/UCnwxBsijr0eaDd18MJIAt4Q,CitationMax
UCnxGkOGNMqQEUMvroOWps6Q,http://www.youtube.com/channel/UCnxGkOGNMqQEUMvroOWps6Q,JRE Clips
UCnyLAETJaVOP320P4tCN37A,http://www.youtube.com/channel/UCnyLAETJaVOP320P4tCN37A,Thomas Bangalter
UCo-mJy_in2AasU9t-TOVKqw,http://www.youtube.com/channel/UCo-mJy_in2AasU9t-TOVKqw,Youssef Benlemlih
UCo03K8jHrd_tuciZQdoNwJg,http://www.youtube.com/channel/UCo03K8jHrd_tuciZQdoNwJg,Fail Department
UCo0jMsIPccAXghE_FCWIdNg,http://www.youtube.com/channel/UCo0jMsIPccAXghE_FCWIdNg,InvestNews BR
UCo15ZYO_XDRU9LI30OPtxAg,http://www.youtube.com/channel/UCo15ZYO_XDRU9LI30OPtxAg,"Louis Vuitton 38th America's Cup Naples, Italy"
UCo1SVuhySkvvbMxWljBSY1g,http://www.youtube.com/channel/UCo1SVuhySkvvbMxWljBSY1g,Expedition Drenched
UCo5OlQ6tui7oBDnqVv33vhw,http://www.youtube.com/channel/UCo5OlQ6tui7oBDnqVv33vhw,Fail Force One
UCo6Jr3EhS31NLJDN8knYFoQ,http://www.youtube.com/channel/UCo6Jr3EhS31NLJDN8knYFoQ,Contmatic Phoenix
UCoHslVexR2q57wUoCRfdUsg,http://www.youtube.com/channel/UCoHslVexR2q57wUoCRfdUsg,1X
UCoLvjCESbwNnh9l873T2OEQ,http://www.youtube.com/channel/UCoLvjCESbwNnh9l873T2OEQ,Return to Render
UCoNTMWgGuXtGPLv9UeJZwBw,http://www.youtube.com/channel/UCoNTMWgGuXtGPLv9UeJZwBw,Living Big In A Tiny House
UCoOHTipX1_cNiC9seIPfUXA,http://www.youtube.com/channel/UCoOHTipX1_cNiC9seIPfUXA,Moconomy
UCoSeSFNhnG5D7fxqSa6kl9w,http://www.youtube.com/channel/UCoSeSFNhnG5D7fxqSa6kl9w,Curioso Mercado
UCo_SB6EMrlQZr5sVrfxRG4w,http://www.youtube.com/channel/UCo_SB6EMrlQZr5sVrfxRG4w,Ruta la Nueve
UCoa-D_VfMkFrCYodrOC9-mA,http://www.youtube.com/channel/UCoa-D_VfMkFrCYodrOC9-mA,Band Jornalismo
UCoaV_wJjWcPqqcjNJFKETTA,http://www.youtube.com/channel/UCoaV_wJjWcPqqcjNJFKETTA,Empreender com Delivery - Bruno Lima
UCodkb-qBktJI5NrUsPYpf7g,http://www.youtube.com/channel/UCodkb-qBktJI5NrUsPYpf7g,Jordan B Peterson Clips
UCoeJKtPJLoIBqWq4o8TDLpA,http://www.youtube.com/channel/UCoeJKtPJLoIBqWq4o8TDLpA,Satori Graphics
UCoiZEHpk3hqkCe4Kz4psIuw,http://www.youtube.com/channel/UCoiZEHpk3hqkCe4Kz4psIuw,Vivendo de Saas
UCoigiav3LDJJkt2SiXKxUaQ,http://www.youtube.com/channel/UCoigiav3LDJJkt2SiXKxUaQ,Controle AntiOtário
UCoj6RxIAQq8kmJme-5dnN0Q,http://www.youtube.com/channel/UCoj6RxIAQq8kmJme-5dnN0Q,DIY Solar Power with Will Prowse
UCoja0MNI4SIvXqJR3szbSfw,http://www.youtube.com/channel/UCoja0MNI4SIvXqJR3szbSfw,BM&C NEWS
UConJDkGk921yT9hISzFqpzw,http://www.youtube.com/channel/UConJDkGk921yT9hISzFqpzw,Freethink
UCoq3taBUIFhIBCnteeG84rQ,http://www.youtube.com/channel/UCoq3taBUIFhIBCnteeG84rQ,Oleg Melnikov
UCotwjyJnb-4KW7bmsOoLfkg,http://www.youtube.com/channel/UCotwjyJnb-4KW7bmsOoLfkg,Art of the Problem
UCovx8f8FctT8rQr0WNL9MQA,http://www.youtube.com/channel/UCovx8f8FctT8rQr0WNL9MQA,Backgammon Galaxy
UCoxcjq-8xIDTYp3uz647V5A,http://www.youtube.com/channel/UCoxcjq-8xIDTYp3uz647V5A,Numberphile
UCoyL4iGArWn5Hu0V_sAhK2w,http://www.youtube.com/channel/UCoyL4iGArWn5Hu0V_sAhK2w,Jason Fung
UCp68_FLety0O-n9QU6phsgw,http://www.youtube.com/channel/UCp68_FLety0O-n9QU6phsgw,colinfurze
UCpFuaxD-0PKLolFR3gWhrMw,http://www.youtube.com/channel/UCpFuaxD-0PKLolFR3gWhrMw,Sous Vide Everything
UCpFxsy-mzKIIX14aOH-veXg,http://www.youtube.com/channel/UCpFxsy-mzKIIX14aOH-veXg,Memory
UCpKvMmsF6QrkVr_zWaLGK-A,http://www.youtube.com/channel/UCpKvMmsF6QrkVr_zWaLGK-A,Fernanda Kipper | Dev
UCpVFfnH0xiX3aLKC9Sjsf0w,http://www.youtube.com/channel/UCpVFfnH0xiX3aLKC9Sjsf0w,아너스 템
UCpVm7bg6pXKo1Pr6k5kxG9A,http://www.youtube.com/channel/UCpVm7bg6pXKo1Pr6k5kxG9A,National Geographic
UCpaOfXFWXs5s-p9EFgHhR_Q,http://www.youtube.com/channel/UCpaOfXFWXs5s-p9EFgHhR_Q,Hacker Joe
UCpfLF-BoemM80vqTYAynQcA,http://www.youtube.com/channel/UCpfLF-BoemM80vqTYAynQcA,Zé Góes Oficial
UCpqH8-BBNTsluhcOzFKWLuw,http://www.youtube.com/channel/UCpqH8-BBNTsluhcOzFKWLuw,MATTY MATHESON
UCpqIfvoNFDhScGAxG3ogXwQ,http://www.youtube.com/channel/UCpqIfvoNFDhScGAxG3ogXwQ,Mitra
UCpzPSKFjQWMAcstww5L7NQg,http://www.youtube.com/channel/UCpzPSKFjQWMAcstww5L7NQg,Dr. Márcio Fernandes-cirurgião de cabeça e pescoço
UCq2rNse2XX4Rjzmldv9GqrQ,http://www.youtube.com/channel/UCq2rNse2XX4Rjzmldv9GqrQ,rctestflight
UCqFzWxSCi39LnW1JKFR3efg,http://www.youtube.com/channel/UCqFzWxSCi39LnW1JKFR3efg,Saturday Night Live
UCqGONXW1ORgz5Y4qK-0JdkQ,http://www.youtube.com/channel/UCqGONXW1ORgz5Y4qK-0JdkQ,Joe Grand
UCqZ6sQ12tLOfYvDzShQY7CA,http://www.youtube.com/channel/UCqZ6sQ12tLOfYvDzShQY7CA,DoctorMotorcycle
UCq_MHfMX5FBBB3bqnJPAEzA,http://www.youtube.com/channel/UCq_MHfMX5FBBB3bqnJPAEzA,Ray Fernando
UCq_njg0BL8sT3781M6IAfOg,http://www.youtube.com/channel/UCq_njg0BL8sT3781M6IAfOg,QuantProgram
UCqaCAkbZ-8obzJSDMqLUPeA,http://www.youtube.com/channel/UCqaCAkbZ-8obzJSDMqLUPeA,gtioz
UCqcbQf6yw5KzRoDDcZ_wBSw,http://www.youtube.com/channel/UCqcbQf6yw5KzRoDDcZ_wBSw,Wes Roth
UCqdkwtbQJb2XgzcWu8qrOdg,http://www.youtube.com/channel/UCqdkwtbQJb2XgzcWu8qrOdg,EMPLASA
UCqeXVpv9hfwxNgO9RaGceUw,http://www.youtube.com/channel/UCqeXVpv9hfwxNgO9RaGceUw,Laurinha e Helena - Clubinho da Laura
UCqmx62ljXcONeX1h1tsMPHQ,http://www.youtube.com/channel/UCqmx62ljXcONeX1h1tsMPHQ,Claudia Romeo
UCqos1tl0RntucGGtPXNxkkA,http://www.youtube.com/channel/UCqos1tl0RntucGGtPXNxkkA,Eternalised
UCqp3ASSZSv3BdtJfI0wXtQg,http://www.youtube.com/channel/UCqp3ASSZSv3BdtJfI0wXtQg,Leonardo Oliveira | Organizada(Mente)
UCqrBKQHQVEvD2Q9FP0DCP2g,http://www.youtube.com/channel/UCqrBKQHQVEvD2Q9FP0DCP2g,benny blanco
UCqtIiC_Fa_dNLqfUhbw_Dwg,http://www.youtube.com/channel/UCqtIiC_Fa_dNLqfUhbw_Dwg,Pedro Almeida | Automações e IA
UCqyFMDwtDiOxBi4QOsXp-fQ,http://www.youtube.com/channel/UCqyFMDwtDiOxBi4QOsXp-fQ,750g TV - Reportages et documentaires
UCr0aVp0-APOWTZ2RUzVnCuw,http://www.youtube.com/channel/UCr0aVp0-APOWTZ2RUzVnCuw,Anjo Low Carb Receitas
UCr2hOkpuCoE739MafsT3wYg,http://www.youtube.com/channel/UCr2hOkpuCoE739MafsT3wYg,BST Hyde Park
UCr3KlJRXI6-VYXaBM2n_9_g,http://www.youtube.com/channel/UCr3KlJRXI6-VYXaBM2n_9_g,VENTURES with Viraj Acharya 
UCr5xfbk3lIuksOvVjtN8yXA,http://www.youtube.com/channel/UCr5xfbk3lIuksOvVjtN8yXA,Pedro Siqueira
UCr8g9KvTEldBBnxDq9swXBA,http://www.youtube.com/channel/UCr8g9KvTEldBBnxDq9swXBA,ALFfx Visual DJ
UCrDwWp7EBBv4NwvScIpBDOA,http://www.youtube.com/channel/UCrDwWp7EBBv4NwvScIpBDOA,Anthropic
UCrJrY9gMcbRL2APnFCXiuBQ,http://www.youtube.com/channel/UCrJrY9gMcbRL2APnFCXiuBQ,Christian Peverelli - WeAreNoCode
UCrOR14O-kBHEyrLQRdHJgDQ,http://www.youtube.com/channel/UCrOR14O-kBHEyrLQRdHJgDQ,REAL ONES with Jon Bernthal
UCrPOgNsUldOtQsTf9Kjlm_A,http://www.youtube.com/channel/UCrPOgNsUldOtQsTf9Kjlm_A,The National Gallery
UCrXSVX9a1mj8l0CMLwKgMVw,http://www.youtube.com/channel/UCrXSVX9a1mj8l0CMLwKgMVw,AI Jason
UCrbnZTc2tkOyhkV1wEnjgfQ,http://www.youtube.com/channel/UCrbnZTc2tkOyhkV1wEnjgfQ,Afonso Alcântara
UCrd1ilN58gRDcJwXGX5G4YA,http://www.youtube.com/channel/UCrd1ilN58gRDcJwXGX5G4YA,Lurn
UCrdUd2atpprSJMOY2JdkxCg,http://www.youtube.com/channel/UCrdUd2atpprSJMOY2JdkxCg,Marcelo Rocha Designer
UCrfKGpvbEQXcbe68dzXgJuA,http://www.youtube.com/channel/UCrfKGpvbEQXcbe68dzXgJuA,Forgotten Weapons
UCrmzKS2-I6YJo_JLUtuiZIw,http://www.youtube.com/channel/UCrmzKS2-I6YJo_JLUtuiZIw,Finnjoe
UCrpLBn22arVETOO5alUbW7A,http://www.youtube.com/channel/UCrpLBn22arVETOO5alUbW7A,Amo Pão Caseiro
UCrp_UI8XtuYfpiqluWLD7Lw,http://www.youtube.com/channel/UCrp_UI8XtuYfpiqluWLD7Lw,CNBC Television
UCrpzX5JOJlqS9wS1YR1ztHg,http://www.youtube.com/channel/UCrpzX5JOJlqS9wS1YR1ztHg,Frontly
UCrvhNP_lWuPIP6QZzJmM-bw,http://www.youtube.com/channel/UCrvhNP_lWuPIP6QZzJmM-bw,New York Post
UCsAKVIdxY3sLRLBkXeCaRGA,http://www.youtube.com/channel/UCsAKVIdxY3sLRLBkXeCaRGA,Segredos Imobiliários DWV
UCsBjURrPoezykLs9EqgamOA,http://www.youtube.com/channel/UCsBjURrPoezykLs9EqgamOA,Fireship
UCsD-Qms-AkXDrsU962OicLw,http://www.youtube.com/channel/UCsD-Qms-AkXDrsU962OicLw,The New Yorker
UCsDkfF6StmS0f05opOUgpIg,http://www.youtube.com/channel/UCsDkfF6StmS0f05opOUgpIg,Truques de Marketing - Bruno Ávila
UCsG5dkqFUHZO6eY9uOzQqow,http://www.youtube.com/channel/UCsG5dkqFUHZO6eY9uOzQqow,Stab: We like to surf
UCsIiIEGRoBILi8LSkWNPqXA,http://www.youtube.com/channel/UCsIiIEGRoBILi8LSkWNPqXA,Danucd
UCsMierFFep7FBThPIcNoj5Q,http://www.youtube.com/channel/UCsMierFFep7FBThPIcNoj5Q,Reddit Hyperspace
UCsN8M73DMWa8SPp5o_0IAQQ,http://www.youtube.com/channel/UCsN8M73DMWa8SPp5o_0IAQQ,Tomorrowland
UCsQiYDzi0UtpdDIe7_DpcLw,http://www.youtube.com/channel/UCsQiYDzi0UtpdDIe7_DpcLw,Jordan Platten
UCsRfBAspa72ExrsN347W2xg,http://www.youtube.com/channel/UCsRfBAspa72ExrsN347W2xg,SBT Rio
UCsTcErHg8oDvUnTzoqsYeNw,http://www.youtube.com/channel/UCsTcErHg8oDvUnTzoqsYeNw,Unbox Therapy
UCsUalyRg43M8D60mtHe6YcA,http://www.youtube.com/channel/UCsUalyRg43M8D60mtHe6YcA,CultRepo 
UCsVgseBnKuyIGaH54XVoK3Q,http://www.youtube.com/channel/UCsVgseBnKuyIGaH54XVoK3Q,Rob Shocks
UCsZtqTCbq99H3KnS8xK-mGQ,http://www.youtube.com/channel/UCsZtqTCbq99H3KnS8xK-mGQ,Chronically Online
UCsbDORPKmGvQfZDkA0ZTsMg,http://www.youtube.com/channel/UCsbDORPKmGvQfZDkA0ZTsMg,Andy Hafell
UCsg20ERGZt9eHVZRXROJSqg,http://www.youtube.com/channel/UCsg20ERGZt9eHVZRXROJSqg,Brett Malinowski
UCt0VnK1FUQeBviic6fEfC_A,http://www.youtube.com/channel/UCt0VnK1FUQeBviic6fEfC_A,Mazukim
UCt16NSYjauKclK67LCXvQyA,http://www.youtube.com/channel/UCt16NSYjauKclK67LCXvQyA,ThrasherMagazine
UCt6FtZxyx3zEopNXVdhCDrQ,http://www.youtube.com/channel/UCt6FtZxyx3zEopNXVdhCDrQ,Canal do Leonardo Pose
UCt7yJ5-7aW1zc4gLlu4XWog,http://www.youtube.com/channel/UCt7yJ5-7aW1zc4gLlu4XWog,Jarre98
UCt8-VQhmoa6N_OrtWYT9Dzg,http://www.youtube.com/channel/UCt8-VQhmoa6N_OrtWYT9Dzg,Biguá Expedition
UCt8zXXBsiXyjvTORd2OX3wg,http://www.youtube.com/channel/UCt8zXXBsiXyjvTORd2OX3wg,VVLV Music
UCtBz1vrwlY_JZQcHCk9-n2Q,http://www.youtube.com/channel/UCtBz1vrwlY_JZQcHCk9-n2Q,E-contábil Informática
UCtD4ZYxxrYZG6lCdqMirGkQ,http://www.youtube.com/channel/UCtD4ZYxxrYZG6lCdqMirGkQ,3Sskaters
UCtHpJ-e56w6ATVUeoEBJWDg,http://www.youtube.com/channel/UCtHpJ-e56w6ATVUeoEBJWDg,Hotmart
UCtRFmSyL4fSLQkn-wMqlmdA,http://www.youtube.com/channel/UCtRFmSyL4fSLQkn-wMqlmdA,History of the Universe
UCta1sF9e9YzzNG4OlQgIlXw,http://www.youtube.com/channel/UCta1sF9e9YzzNG4OlQgIlXw,Deborah Folloni
UCtbWWI01Y0MX41uMU2exahA,http://www.youtube.com/channel/UCtbWWI01Y0MX41uMU2exahA,Movie Shortens
UCtcsKTmGKo1UCT24OaGxEtw,http://www.youtube.com/channel/UCtcsKTmGKo1UCT24OaGxEtw,ADVEXON TV
UCteW9b13yFu8Kf8hnt12__A,http://www.youtube.com/channel/UCteW9b13yFu8Kf8hnt12__A,Canal Brasil
UCtqAF8FSQIIq-vBLKtgLH_w,http://www.youtube.com/channel/UCtqAF8FSQIIq-vBLKtgLH_w,Parable - Free History Documentaries
UCttqpACIkQqh83L2cHrY9Gg,http://www.youtube.com/channel/UCttqpACIkQqh83L2cHrY9Gg,Ai Flux
UCtxdfwb9wfkoGocVUAJ-Bmg,http://www.youtube.com/channel/UCtxdfwb9wfkoGocVUAJ-Bmg,Travis Scott
UCu4XcDBdnZkV6-5z2f16M0g,http://www.youtube.com/channel/UCu4XcDBdnZkV6-5z2f16M0g,Real Stories
UCuC5IWGS0dczdfSkpEJdh4Q,http://www.youtube.com/channel/UCuC5IWGS0dczdfSkpEJdh4Q,marketcalls
